product_id,video_url,content_url,video_title,parent_title,aspects
B09CTZN11W,https://www.amazon.com/vdp/f25662b05601416ea9210476803765e9?ref=dp_vse_rvc_7,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/184f6e0e-b930-529a-bada-fc433580bdd9/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Xprite Car Underglow Neon Strip Lights Kit,"ROLiGHTiC 4 Pcs Golf Cart Underglow Lights, RGB Led Strip Lights for EZGO Yamaha Club Car, RF/APP Control, Sound Active, Music Sync with Voltage Reducer, Water Resistant Flexible Tubes","{'Brand': 'ROLiGHTiC', 'Color': 'Multicolor', 'Auto Part Position': 'Bottom', 'Shape': 'Strip', 'Power Source': 'DC'}"
B07S8BRGS8,https://www.amazon.com/vdp/39f3f42e095c4448bb5e170383de4013?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e9afffed-e94c-5968-af9f-5fee9707be09/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Rooftop& Side window ventilation ,MASO 12V One-Way Silent Cooling Fan Side Exhaust Port Air Fan Ventilation Fans for Car RV Caravan Van(Black),"{'Brand': 'MASO', 'Color': 'Black Silent Wind', 'Power Source': 'Corded Electric', 'Switch Type': 'Push Button'}"
B0C2B2XKF4,https://www.amazon.com/vdp/a5bcc49841304071820c9e15833c78e3?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/5ce1f6a6-c69c-52a9-9777-31a64b128182/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Yutrax Tri-Fold Ramps,"Yutrax TX103 Silver 70-inch Aluminum Tri-Fold Ramp, UTV Ramp/ATV Ramp/Motorcycle Ramp/Loading Ramps for Lawnmower, Snow Blower 1750lb Capacity","{'Brand': 'Yutrax', 'Material': 'Aluminum', 'Color': 'Silver'}"
B000BOGEZK,https://www.amazon.com/vdp/b0a1c0ce3ca944ae954e84c45d660e3f?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/f87fab5e-a8d6-5eed-be41-8b367133d30c/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,GasTapper 12V Standard Transfer Pump Demonstration and Use,Hangar 9 Ultra Fuel Pump Manual Gas & Glow HAN155 Air Field Equip & Electronics,"{'Brand': 'Hangar 9', 'Auto Part Position': 'Rear', 'Gas Type': 'Gasoline', 'Operation Mode': 'Manual'}"
B07DGQV95Y,https://www.amazon.com/vdp/200856e2739b40e7b04923a797216b8a?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/b52ab4bb-8dde-5cf4-b6b4-3c066e0c3727/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Upgraded ILM Motorcycle Half Helmet With Integrated Sun Visor Quick Release Buckle DOT Approved,Bell Helmets Unisex-Adult's Solid Scout Air Cruiser Helmet,"{'Brand': 'BELL', 'Color': 'Gloss Black'}"
B0BBRYJY1X,https://www.amazon.com/vdp/ecad87387a3e4a43b3f488bba7033c5a?ref=dp_vse_rvc_6,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/a8ea627b-e08e-596e-9e75-0653894efb48/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,ATLAS Throttle Lock topkit A Motorcycle Cruise Control Throttle Assist,"NICEDOLL Throttle Grips Holder Motorcycle Cruise Control Throttle Lock Accelerator Assist Wrist Cramp Hand Rest Clip Handle Bar E-Bike Moto Scooter Universal 7/8"" 22mm","{'Material': 'Plastic', 'Brand': 'NICEDOLL', 'Color': 'Green'}"
B07YP183R8,https://www.amazon.com/vdp/fb039b9cad5841e09bc554b01f693f66?ref=dp_vse_rvc_8,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/a8686f58-0c23-5224-ac4b-a0334c473a56/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Meguiar's G17220 Ultimate Compound, 20 Fluid_Ounces",Malco Epic Medium-Duty Compound - Vehicle Paint Correcting and Polishing Compound/Removes Up to P2500 Sand Scratches/Polishes to Deep Showroom Gloss / 32 Oz. (109132),"{'Material': 'Foam', 'Brand': 'Malco'}"
B00KBSMBGM,https://www.amazon.com/vdp/bb4e2640e1bf4d5c9b3dc4068e927e1c?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d53fb518-a744-53ef-8451-65c80f3278e2/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Escort StickyCup Windshield Mount for Max/Max2 Only,Escort StickyCup Windshield Mount for Max/Max2 Only,"{'Color': 'Black', 'Material': 'Aluminum', 'Brand': 'Escort'}"
B07QB74Q41,https://www.amazon.com/vdp/a56ffe71f2ea4aa7be211868b2b05b64?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/514a0b50-6b4a-52df-9e5c-8f6a53288ca2/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Mofei for Mazda Key Cover Fob Shell Case TPU Full Protector,Mofei for Mazda Key Fob Shell Cover Case TPU Full Protector Holder with Key Chain,"{'Color': 'Blue', 'Material': 'Thermoplastic Polyurethane', 'Brand': 'Mofei'}"
B0B7HJKS2X,https://www.amazon.com/vdp/f6cadc76b2314e17aa4ca61f92500822?ref=dp_vse_rvc_9,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/9318b3c3-f356-5578-a1f3-3fccb8f0fcb1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Vehicle OCD - Toyota Tacoma center console organizer (2016+),Neepiar 2PCS Center Console Organizer Tray Compatible with Toyota Tacoma 2016 2017 2018 2019 2020 2021 2022 2023 Armrest Storage Box and Divider Insert Interior Accessories,"{'Mounting Type': 'Insert Mount', 'Brand': 'Neepiar'}"
B013W5KOGY,https://www.amazon.com/vdp/a8c2df725a7e4132842fd7128d0cf78b?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/4d43848d-4cc4-58a8-b45f-868d5bdd33ce/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,ILM Bluetooth Integrated Modular Flip up Full Face Motorcycle Helmet Sun Shield Mp3 Intercom DOT,"1Storm Genuine Carbon Fiber Motorcycle Street Bike Full Face Helmet Black, HG335 3.2lb only","{'Color': 'Smoked Shield', 'Sport Type': 'Motorcycling', 'Brand': '1Storm'}"
B0B3QT72C8,https://www.amazon.com/vdp/b02296f9afda42659115490aa5c1d446?ref=dp_vse_rvc_6,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/c41b23fe-019b-5c38-8b34-bfa1a0cf445e/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Rust Bullet UCTRKKIT Black Undercoating Undercarriage Truck Kit, 192 oz Box","Rust Bullet Industrial Low VOC Quart - Rust Inhibitor Paint, Industrial Strength Rust Preventive Protective Coating - UV Resistant - No Topcoat Needed - Metallic Gray","{'Brand': 'Rust Bullet', 'Color': 'Gray', 'Finish Type': 'Metallic', 'Paint Type': 'Spray', 'Item Form': 'Liquid'}"
B01D0OMS3O,https://www.amazon.com/vdp/a3835a84497e4a74a14135aba6082504?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/30790e98-7356-533d-b32a-bb9be09b7085/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Leather Max Instruction Video for the Complete Kit,"Leather Max Complete Leather Refinish, Restore, Recolor & Repair Kit/Now with 3 Color Shades to Blend with/Leather & Vinyl Refinish (Bold Blacks)","{'Brand': 'BlendItOn', 'Color': 'Bold Blacks'}"
B019GGX57I,https://www.amazon.com/vdp/8af7dcddc51d4e8aa6b624c7d65c1014?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/6da637e3-58b4-5d51-9bb0-91731c5d38fc/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Vepagoo lift support,BOXI 2pcs Front Hood Gas Charged Lift Supports Struts Shocks Spring Dampers for Infiniti I30 1996-1999 / for Nissan Maxima 1995-1999 Hood with 4 Replacement Studs | SG325009 4524 6547140U00,"{'Brand': 'BOXI', 'Color': 'Black', 'Auto Part Position': 'Front', 'Country of Origin': 'China'}"
B0BHRYCZJH,https://www.amazon.com/vdp/8dd706116e4b497b9e983fad2d1b9aa5?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/fc3864a4-8fb0-5343-8804-dfb067a7f87b/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Garmin Zumo 396 LMT-S, Motorcycle GPS with 4.3-inch Display, Rugged Design for Harsh Weather, Liv...",Beeline Moto GPS Computer - Gunmetal Grey | Worldwide Route Planning | Weatherproof & 30 Hours Battery Life | USB Charging | Sat Nav for Motorcycle & Scooter with Strap Mount Included | Glove Friendly,"{'Brand': 'Beeline', 'Connectivity Technology': 'Bluetooth', 'Mounting Type': 'Handlebar Mount', 'Color': 'Gunmetal'}"
B087KFPN62,https://www.amazon.com/vdp/bec4025838764980a4aa052ed7471ab7?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/3a270bc4-5bdc-5d74-b39c-ee21c920766e/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How to Roadster,"Glade PlugIns Car Air Freshener Starter Kit, Hawaiian Breeze, 1 Warmer + 4 Refills","{'Scent': 'Hawaiian breeze', 'Brand': 'Glade', 'Item Form': 'Oil', 'Power Source': 'Electric'}"
B00FX40256,https://www.amazon.com/vdp/bc36c4a7701e40bc872cb20d84e48de8?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/49266e3a-76a2-5766-90ce-6e71a2152d58/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,SlimK 2 LED Emergency Road Flares Red Roadside Beacon Safety Strobe Light Warning Signal Magnetic,"North American Signal DFS900-A Class 2 Double Flash Strobe Light with Permanent Mount, 15.25 Joule, Amber","{'Color': 'Amber', 'Material': 'Amber', 'Brand': 'North American Signal'}"
B07V6P78WM,https://www.amazon.com/vdp/0acd45b459bb47c8a6e949e02fd98f4a?ref=dp_vse_rvc_9,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/bde67eed-77e8-5460-9ebe-5bf038e231e1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Meguiar's G7516 Endurance Tire Gel - 16 oz. – Premium Tire Gel for a Lasting Glossy Shine,"Meguiar's G7516 Endurance Tire Gel, High Gloss, 16-oz. - Quantity 6","{'Brand': ""Meguiar's"", 'Item Form': 'Gel'}"
B08DP4JYPV,https://www.amazon.com/vdp/9842b1c38b4648e5a267ecb83cadeed8?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/5d1efed5-ee1c-50e3-b6cd-6f3aabffe7b6/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Grypmat Work 2018,"Grypmat Automotive & DIYer Non-slip, Non-magnetic Tool Box Organizer Optimize Workflow with Tool Tray Green Color Grip Mat (Small)","{'Color': 'Green', 'Brand': 'Grypmat'}"
B092DVZ38R,https://www.amazon.com/vdp/62b180652ded43078cf9ae87be50fdac?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/5a035ca9-c152-5bba-81a7-bb1ba6918019/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Chemical Guys CWS_402_16 Mr. Pink Super Suds Car Wash Soap and Shampoo (16 oz),"ExoForma Super Foam Soap - High Suds Car Wash, pH Neutral Formulation works great With Foam Cannons, Leaves Behind A Streak Free, No Spot Finish","{'Brand': 'ExoForma', 'Item Form': 'Liquid'}"
B07NPYXK3H,https://www.amazon.com/vdp/bb863712c3874fd380def626c85399b0?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/3e2e70e3-3ab8-56a8-a6c2-d8a1863b87ae/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Hopkins FloTool 10709 Spill Saver Oil Funnel,"Hopkins 10703 FloTool Spill Saver Radiator Funnel, 4 Pack","{'Material': 'Plastic', 'Brand': 'Hopkins'}"
B07NPYXK3H,https://www.amazon.com/vdp/aa92d88ef4714ecaa3a5841e227c7f1d?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/85e3adc8-fe33-5100-b78c-414afa2b05cc/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Hopkins 10718WR FloTool QuickFill Funnel,"Hopkins 10703 FloTool Spill Saver Radiator Funnel, 4 Pack","{'Material': 'Plastic', 'Brand': 'Hopkins'}"
B09HG8TV8K,https://www.amazon.com/vdp/0707a6f61cf949aba4a2bdacd624619d?ref=dp_vse_rvc_7,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/3dfa04db-8a7b-5329-a01b-04640476d624/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,BougeRV 32A EV Charger,"Anbull Level 2 EV Charger (240 Volt, 25ft Cable, 16 A) Portable Electric Vehicle Charger Plug-in EV Charging Station with NEMA 6-20P (TUV Listed)","{'Brand': 'Anbull', 'Color': 'black'}"
B001HWA7WG,https://www.amazon.com/vdp/c2e86a76cc8541b0be8e76195ad5a2fd?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/5e9a1b3b-bb06-5554-8b7d-42ba9038671f/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Reed Tool HF1 1/2 Hammering Flare Tools 1-1/2-Inch,RIDGID 41335 1-Inch Hammer-Type Flaring Tool,"{'Material': 'Steel', 'Brand': 'RIDGID'}"
B00DKCCDUA,https://www.amazon.com/vdp/23c1525ac09244cb829b9086f5a07579?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/8db39ba6-2f1c-5f95-a050-cbc1c8e494bc/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,OEMTOOLS 22389 Pro Magnetic Socket Tray,Mechanics Time Saver - 3 Row 3/8 Drive Lock A Socket Tray (LASTRAY38),"{'Color': 'Factory', 'Material': 'Metal', 'Power Source': 'Hand Powered', 'Measurement System': 'Metric', 'Brand': 'Mechanics Time Saver'}"
B01DNSNA34,https://www.amazon.com/vdp/c498f486ca4f4fd5a74d012fff54a6e1?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/1ca73ee5-97bc-5c27-88a2-6c303713f40c/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Plastair Spring Hose PUW650B93OT-AMZ Light Polyurethane Lead Free Drinking Water Safe Recoil Gard...,"Plastair SpringHose PUWE625B9-M-3-AMZ Light EVA Drinking Water Safe Marine/RV Recoil Hose, Blue, 3/8-Inch by 25-Foot","{'Country of Origin': 'China', 'Brand': 'Plastair', 'Color': 'Blue'}"
B01DNSNA34,https://www.amazon.com/vdp/2b556272d9c14229b22063d413bfc770?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/cd9dd8b4-1ce9-5009-8ae1-5a1990370329/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Camco Coiled Water Nozzle with Adjustable Spray Pattern Kit – Hose Design Prevents Kinking and Ta...,"Plastair SpringHose PUWE625B9-M-3-AMZ Light EVA Drinking Water Safe Marine/RV Recoil Hose, Blue, 3/8-Inch by 25-Foot","{'Country of Origin': 'China', 'Brand': 'Plastair', 'Color': 'Blue'}"
B0BKG5Q87V,https://www.amazon.com/vdp/c48cee83f63443a6abba43d78f4d80fb?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/112ff934-8d96-5010-8f74-8f6b55cbad86/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4," CDHPOWER off set air long intake(40mm), Gas Motorized Bicycle ",CDHPOWER 2 Sets Off Set Air Long Intake (40mm) - 2 Stroke 66cc/80cc Gas Motorized Bicycle,"{'Brand': 'CDHPOWER', 'Material': 'Aluminum', 'Color': 'silver'}"
B0BKG5Q87V,https://www.amazon.com/vdp/ccc4ab5bfc784d77a3793355c4e68afc?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/95b498d3-d017-5da8-9e79-e599acc102ef/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"CDHPOWER off set air long intake(32mm), Gas Motorized Bicycle",CDHPOWER 2 Sets Off Set Air Long Intake (40mm) - 2 Stroke 66cc/80cc Gas Motorized Bicycle,"{'Brand': 'CDHPOWER', 'Material': 'Aluminum', 'Color': 'silver'}"
B084TZW8PY,https://www.amazon.com/vdp/09d4acc16fce49f7b4fe41f2a7b8c2ff?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/97a6162b-33d9-5e07-8e39-8692100c37d1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"ABN Oil Filter Cap Wrench Metric 7-Piece Socket Set Tool Kit 24mm to 38mm for BMW, Mercedes, VW Pape","10PCS Oil Filter Cap Wrench Tool Set Includes 24mm,27mm,29mm,30mm,32mm,36mm,38mm, 64mm Oil Filter Housing Removal Socket Kit for Toyota,BMW, Mercedes, VW","{'Color': 'Black', 'Brand': 'IBetter', 'Material': 'Plastic', 'Finish Type': 'Powder Coated', 'Operation Mode': 'Mechanical'}"
B0002Q7ZQE,https://www.amazon.com/vdp/1c50c024f4e9420489906f65d180712c?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/f42b78e5-914d-58c2-9d73-ba1f7a7acf43/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Hopkins 46155 Taillight Converter Universal Kit,Hopkins 43505 Plug-In Simple Vehicle Wiring Kit,"{'Brand': 'Hopkins Towing Solutions', 'Material': 'Polyvinyl Chloride', 'Country of Origin': 'Mexico'}"
B0002Q7ZQE,https://www.amazon.com/vdp/f2611723e906456bb9ec20ca784b1e26?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/f9ea77da-e48a-5bfd-a597-358ac252238d/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Curt Manufacturing Video Reel,Hopkins 43505 Plug-In Simple Vehicle Wiring Kit,"{'Brand': 'Hopkins Towing Solutions', 'Material': 'Polyvinyl Chloride', 'Country of Origin': 'Mexico'}"
B00006JP9Y,https://www.amazon.com/vdp/c3bebd27741640f49fb682cbdd15c0d8?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/311e3751-3c73-5b92-b5f5-108050b7a44f/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Scosche CJ1278B Single DIN Installation Dash Kit with Pocket for Select 1974-Up Chrysler/Dodge/Ea...,Ai CFK510 Single DIN Installation Dash Kit for Select 1974-2001 Chrysler/Ford Vehicles,"{'Brand': 'American International', 'Color': 'BLACK'}"
B0C74ZX8KQ,https://www.amazon.com/vdp/735dd3820278424ca21574f394421768?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/105117f6-0f56-5569-9f01-b706dbccdd0a/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Meguiar's G16216 Ultimate Interior Detailer, 15.2 oz",Meguiar's Ultimate Interior Detailer - 15.2 Oz Spray Bottle,"{'Brand': ""Meguiar's"", 'Item Form': 'Spray', 'Scent': 'Interior Detailer', 'Country of Origin': 'China'}"
B09VFQVLFP,https://www.amazon.com/vdp/817598eee9844c0daa9662a069f9b40a?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/8174b5b2-1b4a-572d-a219-ce760331461b/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,CHMMM Microfiber TOwel Demo,"Mitonow 3pcs Microfiber Cleaning Cloth,Big Size Microfiber Towel,Dual-Sided,for Household Cleaning,Car Washing and Drying","{'Color': 'Yellow', 'Brand': 'Mitonow', 'Material': 'Microfiber', 'Pattern': 'Solid', 'Fabric Type': 'Microfiber'}"
B09YMDRWLD,https://www.amazon.com/vdp/1be7e6e63d5f40218f4798ee76103853?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/244013c3-e5da-52a9-afdd-9951f18e0d11/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Key Fob Relay Hacking?! What it is and how a Faraday Bag can help,"GOODEN ATIM Upgraded Faraday Bag for Key Fob (2 Pack),Premium Faraday Key Fob Protector– Car RFID Signal Blocking, Car Security Protection Pouch, Anti-Theft Pouch, Anti-Hacking Case Blocker -Silver","{'Country of Origin': 'China', 'Brand': 'GOODEN ATIM', 'Color': 'Silver', 'Material': 'Carbon Fiber', 'Closure Type': 'Zipper', 'Pattern': 'Solid'}"
B0B35F2MDL,https://www.amazon.com/vdp/1c88a94f080b47678923518771f01f9a?ref=dp_vse_rvc_9,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e3ed2038-ecbe-51f8-b1f9-efaf4fa9fa02/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"General Tools 7902 4-in-1 Car Escape Tool - Window Breaker, Seat Belt Cutter, Flashing Hazard Lig...","Multi-Function Emergency Car Flashlight, Essential Car Escape Tool, Life Saving Rescue Gear: Seatbelt Cutter Window Breaker Worklight Flashlight Flash Beacon","{'Color': 'Orange', 'Power Source': 'Battery Powered', 'Light Source Type': 'LED', 'Material': 'Silicone Rubber', 'Brand': 'CARELITE', 'Country of Origin': 'China', 'Shape': 'Oval'}"
B0949DK8TY,https://www.amazon.com/vdp/5a53d75be36d4b3b8a8457ba99ffb268?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/57e18f75-732e-542b-8e45-6917045596c1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Best Bike and Motorcycle Phone Holder. Made by CAW.CAR Accessories,"andobil Bike Phone Mount, [Super Stable on Bumpy Road] Motorcycle Phone Mount Universal Handlebar Bicycle Cell Phone Holder Scooter Fit for iPhone 13 12 11 Pro Max 8 Galaxy S22 S21 & All Phones","{'Color': 'Orange', 'Brand': 'Andobil', 'Mounting Type': 'Handlebar'}"
B098QD4MQM,https://www.amazon.com/vdp/620c4a76161446bc8b8b329985124d32?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/66418bcb-35d5-562a-9c33-8e789d9abb7f/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Sierra MP39780 Ignition Switch - Off-Run-Start.Sierra Internacional mp39780Marino Interruptor de...,Holdia Ignition Switch with Keys Push to Chock 87-88107 87-88107A5 MP41000 Compatible with Most Mercucy and Sierra Boat Marine Outboard,"{'Operation Mode': 'Off', 'Brand': 'Holdia', 'Actuator Type': 'Ignition'}"
B0B1ZRXXMR,https://www.amazon.com/vdp/194758e226b545feaef9e335e4891057?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/291fc13e-5406-5116-bff4-23cb770d2ec0/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Rugged Ridge 13551.17 2007-2010 Jeep Wrangler JK Dash Multi-Mount with Phone Kit,RT-TCZ Dash Mount Phone Holder Cell Phone Holder Interior Accessories for 2007-2010 Jeep Wrangler JK JKU 2 Door 4 Door,"{'Country of Origin': 'China', 'Brand': 'RT-TCZ', 'Mounting Type': 'Door Mount', 'Material': 'Iron'}"
B07L3BZ14P,https://www.amazon.com/vdp/35d20303054a4740a5553ea4b8e4171d?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/a763bf7f-21ec-586d-9731-17ca934dea83/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,jimwhen's 2FT LED Nano Tube Light,"NYLL - 2 FT/ 24"" Plug & Play LED Tube - Daylight (5000K) T8 LED Lamp Directly Relamp 17W 20W Fluorescent Bulb FO17/950/24in, F17T8/850 (Without rewiring or Modification) - Ballast Required!","{'Brand': 'NYLL', 'Shape': 'Linear', 'Material': 'Plastic', 'Connectivity Technology': 'Normal bulb', 'Color': 'Daylight (5000k)'}"
B07GBDLJYZ,https://www.amazon.com/vdp/3245f4dda6444b78906709e9f3fbd258?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d4af0c63-05b9-5c6c-ac64-7ce85f42759b/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"VHT (SP131-6 PK Ford Green High Temperature Engine Enamel - 11 oz. Aerosol, (Case of 6).VHT Esmal...","Dupli-Color Light Blue Metallic Exact-Match Automotive Paint For GM Vehicles - 8 oz, Bundles with Prep Wipe (3 Items)","{'Brand': 'Dupli-Color', 'Color': 'Blue Metallic', 'Finish Type': 'Metallic', 'Paint Type': 'Metallic', 'Item Form': 'Aerosol', 'Material': 'Acrylic'}"
B07GBDLJYZ,https://www.amazon.com/vdp/155a191851ec425ba84f9f81cd429728?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e02acdf0-5206-5e0b-9c99-dc1c4c25e395/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,VHT FlameProof Coating Flat Can,"Dupli-Color Light Blue Metallic Exact-Match Automotive Paint For GM Vehicles - 8 oz, Bundles with Prep Wipe (3 Items)","{'Brand': 'Dupli-Color', 'Color': 'Blue Metallic', 'Finish Type': 'Metallic', 'Paint Type': 'Metallic', 'Item Form': 'Aerosol', 'Material': 'Acrylic'}"
B07GF9LPLV,https://www.amazon.com/vdp/11618dc20152430bb18b9fa17901ad7f?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/7f787265-2477-5c96-994e-ddc8ce373470/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,KTM Red Bull graphics on a 2018 XC-W 250,DST0652 3M Customized Motorcross Graphics Motorcycle Decals Stickers Kit Fit for EXC XCF XCW 2017-2019 & SX SXF XC XCF 2016-2018,"{'Brand': 'ruilian', 'Room Type': 'Bedroom', 'Material': 'Vinyl', 'Shape': 'Irregular', 'Finish Type': 'Powder Coated'}"
